"平台","路径","中文名称","ROM格式"
"02-GBA","/roms/02-GBA/105.gba","古墓丽影 预言","gba"
"02-GBA","/roms/02-GBA/106.gba","怪兽小屋","gba"
"02-GBA","/roms/02-GBA/107.gba","怪物牧场A","gba"
"02-GBA","/roms/02-GBA/108.gba","怪物牧场A2","gba"
"02-GBA","/roms/02-GBA/109.gba","怪物史莱克2","gba"
"02-GBA","/roms/02-GBA/110.gba","怪物守护者","gba"
"02-GBA","/roms/02-GBA/111.gba","怪物召唤士","gba"
"02-GBA","/roms/02-GBA/112.gba","光明与黑暗(光明力量)","gba"
"02-GBA","/roms/02-GBA/113.gba","光明之魂1","gba"
"02-GBA","/roms/02-GBA/114.gba","光明之魂2","gba"
"02-GBA","/roms/02-GBA/115.gba","鬼太郎 危机一发!","gba"
"02-GBA","/roms/02-GBA/116.gba","鬼武者战略版","gba"
"02-GBA","/roms/02-GBA/117.gba","鬼眼狂刀","gba"
"02-GBA","/roms/02-GBA/118.gba","哈利波特 阿兹卡班的囚徒","gba"
"02-GBA","/roms/02-GBA/119.gba","哈利波特 消失的密室","gba"
"02-GBA","/roms/02-GBA/120.gba","哈姆太郎4","gba"
"02-GBA","/roms/02-GBA/121.gba","海底总动员","gba"
"02-GBA","/roms/02-GBA/122.gba","海贼王 棒球进行曲","gba"
"02-GBA","/roms/02-GBA/123.gba","海贼王 目标!赏金之王","gba"
"02-GBA","/roms/02-GBA/124.gba","海贼王 少年jump","gba"
"02-GBA","/roms/02-GBA/125.gba","好狗狗星系","gba"
"02-GBA","/roms/02-GBA/126.gba","合金弹头","gba"
"02-GBA","/roms/02-GBA/127.gba","合金之枪","gba"
"02-GBA","/roms/02-GBA/128.gba","后院运动 篮球","gba"
"02-GBA","/roms/02-GBA/129.gba","花火大会","gba"
"02-GBA","/roms/02-GBA/130.gba","幻想传说","gba"
"02-GBA","/roms/02-GBA/131.gba","幻星神正义战士 地球的战士们","gba"
"02-GBA","/roms/02-GBA/132.gba","皇家骑士团外传","gba"
"02-GBA","/roms/02-GBA/133.gba","黄金太阳1 开启的封印","gba"
"02-GBA","/roms/02-GBA/134.gba","黄金太阳2 失落的时代","gba"
"02-GBA","/roms/02-GBA/135.gba","徽章战士 甲胄版","gba"
"02-GBA","/roms/02-GBA/136.gba","徽章战士 锹型虫版","gba"
"02-GBA","/roms/02-GBA/137.gba","毁灭战士","gba"
"02-GBA","/roms/02-GBA/138.gba","毁灭战士2","gba"
"02-GBA","/roms/02-GBA/139.gba","魂斗罗A","gba"
"02-GBA","/roms/02-GBA/140.gba","火炎职业摔跤","gba"
"02-GBA","/roms/02-GBA/141.gba","火焰 纹章 封印之剑","gba"
"02-GBA","/roms/02-GBA/142.gba","火焰 纹章 烈火之剑","gba"
"02-GBA","/roms/02-GBA/143.gba","火焰 纹章 圣魔之光石","gba"
"02-GBA","/roms/02-GBA/144.gba","火焰纹章 埃力格之枪","gba"
"02-GBA","/roms/02-GBA/145.gba","火焰纹章 暗黑龙重生","gba"
"02-GBA","/roms/02-GBA/146.gba","火焰纹章 奥莱西亚公主的重生之旅","gba"
"02-GBA","/roms/02-GBA/147.gba","火焰纹章 冰风烈焰","gba"
"02-GBA","/roms/02-GBA/148.gba","火焰纹章 苍炎之勇者+晓之女神","gba"
"02-GBA","/roms/02-GBA/149.gba","火焰纹章 沉重的王冠","gba"
"02-GBA","/roms/02-GBA/150.gba","火焰纹章 黑之牙","gba"
"02-GBA","/roms/02-GBA/151.gba","火焰纹章 回声 另一个英雄王","gba"
"02-GBA","/roms/02-GBA/152.gba","火焰纹章 僵尸道长","gba"
"02-GBA","/roms/02-GBA/153.gba","火焰纹章 救赎的火焰","gba"
"02-GBA","/roms/02-GBA/154.gba","火焰纹章 绝路","gba"
"02-GBA","/roms/02-GBA/155.gba","火焰纹章 铠甲的呼唤","gba"
"02-GBA","/roms/02-GBA/156.gba","火焰纹章 恐怖之森","gba"
"02-GBA","/roms/02-GBA/157.gba","火焰纹章 魔剑镇魂曲","gba"
"02-GBA","/roms/02-GBA/158.gba","火焰纹章 末世余烬","gba"
"02-GBA","/roms/02-GBA/159.gba","火焰纹章 神机军师","gba"
"02-GBA","/roms/02-GBA/160.gba","火焰纹章 神圣三重奏 最终之战","gba"
"02-GBA","/roms/02-GBA/161.gba","火焰纹章 圣邪之意志","gba"
"02-GBA","/roms/02-GBA/162.gba","火焰纹章 双面战争","gba"
"02-GBA","/roms/02-GBA/163.gba","火焰纹章 四国之王 王权覆灭","gba"
"02-GBA","/roms/02-GBA/164.gba","火焰纹章 四国之王","gba"
"02-GBA","/roms/02-GBA/165.gba","火焰纹章 天地之剑","gba"
"02-GBA","/roms/02-GBA/166.gba","火焰纹章 英雄之路 特别篇","gba"
"02-GBA","/roms/02-GBA/167.gba","火焰纹章 英雄之路 正篇","gba"
"02-GBA","/roms/02-GBA/168.gba","火焰纹章 正义与荣耀","gba"
"02-GBA","/roms/02-GBA/169.gba","火焰纹章 正义与荣耀外传 伊斯塔里亚冲突","gba"
"02-GBA","/roms/02-GBA/170.gba","火焰纹章 祝福之心","gba"
"02-GBA","/roms/02-GBA/171.gba","火焰纹章 最后的承诺","gba"
"02-GBA","/roms/02-GBA/172.gba","火焰纹章 最后的皇室","gba"
"02-GBA","/roms/02-GBA/173.gba","火影忍者 木叶战记","gba"
"02-GBA","/roms/02-GBA/174.gba","火影忍者 最强忍者大集合1","gba"
"02-GBA","/roms/02-GBA/175.gba","火影忍者 最强忍者大集合2","gba"
"02-GBA","/roms/02-GBA/176.gba","击倒王","gba"
"02-GBA","/roms/02-GBA/177.gba","机动人","gba"
"02-GBA","/roms/02-GBA/178.gba","机甲宝贝2 铃铛版","gba"
"02-GBA","/roms/02-GBA/179.gba","机甲宝贝2 十字版","gba"
"02-GBA","/roms/02-GBA/180.gba","机械化军队","gba"
"02-GBA","/roms/02-GBA/181.gba","机械兽新世纪","gba"
"02-GBA","/roms/02-GBA/182.gba","极品飞车10卡本峡谷","gba"
"02-GBA","/roms/02-GBA/183.gba","几何世代 点点潮流","gba"
"02-GBA","/roms/02-GBA/184.gba","几何世代 六角形针盘","gba"
"02-GBA","/roms/02-GBA/185.gba","几何世代 颜色方块","gba"
"02-GBA","/roms/02-GBA/186.gba","寂静岭","gba"
"02-GBA","/roms/02-GBA/187.gba","加勒比海盗2 亡者财宝","gba"
"02-GBA","/roms/02-GBA/188.gba","甲虫王者 迈上冠军之路","gba"
"02-GBA","/roms/02-GBA/189.gba","剑齿虎","gba"
"02-GBA","/roms/02-GBA/190.gba","降世神通 燃烧的大地","gba"
"02-GBA","/roms/02-GBA/191.gba","街头霸王 ZERO3","gba"
"02-GBA","/roms/02-GBA/192.gba","街头涂鸦","gba"
"02-GBA","/roms/02-GBA/193.gba","节奏天国","gba"
"02-GBA","/roms/02-GBA/194.gba","金童卡修","gba"
"02-GBA","/roms/02-GBA/195.gba","进化特区","gba"
"02-GBA","/roms/02-GBA/196.gba","禁货猎人 时空的冒险者","gba"
"02-GBA","/roms/02-GBA/197.gba","究极截拳道 金太郎的复仇","gba"
"02-GBA","/roms/02-GBA/198.gba","决斗！奥特曼英雄","gba"
"02-GBA","/roms/02-GBA/199.gba","空战神鹰2","gba"
"02-GBA","/roms/02-GBA/200.gba","恐龙猎人进化","gba"
"02-GBA","/roms/02-GBA/201.gba","口袋梦幻! 梦幻寻宝幸存挑战!","gba"
"02-GBA","/roms/02-GBA/202.gba","口袋实况棒球5","gba"
"02-GBA","/roms/02-GBA/203.gba","口袋妖怪 不可思议的迷宫","gba"
"02-GBA","/roms/02-GBA/204.gba","口袋妖怪 东方人形剧","gba"
"02-GBA","/roms/02-GBA/205.gba","口袋妖怪 红宝石","gba"
"02-GBA","/roms/02-GBA/206.gba","口袋妖怪 火红","gba"
"02-GBA","/roms/02-GBA/207.gba","口袋妖怪 剑盾v10.2 铠之孤岛&冠之雪原","gba"
"02-GBA","/roms/02-GBA/208.gba","口袋妖怪 究极绿宝石v5.4 虹之抹灭者","gba"
"02-GBA","/roms/02-GBA/209.gba","口袋妖怪 蓝宝石","gba"
"02-GBA","/roms/02-GBA/210.gba","口袋妖怪 绿宝石","gba"
"02-GBA","/roms/02-GBA/211.gba","口袋妖怪 梦想","gba"
"02-GBA","/roms/02-GBA/212.gba","口袋妖怪 漆黑的魅影 5.0EX+ BW","gba"
"02-GBA","/roms/02-GBA/213.gba","口袋妖怪 漆黑的魅影 5.0EX+ DP","gba"
"02-GBA","/roms/02-GBA/214.gba","口袋妖怪 去吧！皮卡丘","gba"
"02-GBA","/roms/02-GBA/215.gba","口袋妖怪 去吧！伊布","gba"
"02-GBA","/roms/02-GBA/216.gba","口袋妖怪 叶绿","gba"
"02-GBA","/roms/02-GBA/217.gba","口袋妖怪弹珠台 红宝石蓝宝石","gba"
"02-GBA","/roms/02-GBA/218.gba","快打旋风One","gba"
"02-GBA","/roms/02-GBA/219.gba","快乐小赛车","gba"
"02-GBA","/roms/02-GBA/220.gba","蜡笔小新1 电影王国大冒险","gba"
"02-GBA","/roms/02-GBA/221.gba","蜡笔小新2 食玩都大冒险","gba"
"02-GBA","/roms/02-GBA/222.gba","乐高生化战士 英雄","gba"
"02-GBA","/roms/02-GBA/223.gba","乐高星球大战1","gba"
"02-GBA","/roms/02-GBA/224.gba","乐高星球大战2","gba"
"02-GBA","/roms/02-GBA/225.gba","雷曼 疯兔","gba"
"02-GBA","/roms/02-GBA/226.gba","雷曼3","gba"
"02-GBA","/roms/02-GBA/227.gba","雷曼A","gba"
"02-GBA","/roms/02-GBA/228.gba","雷蒙斯尼奇的不幸历险","gba"
"02-GBA","/roms/02-GBA/229.gba","雷霆万钧","gba"
"02-GBA","/roms/02-GBA/230.gba","李小龙 英雄再现","gba"
"02-GBA","/roms/02-GBA/231.gba","烈火之炎","gba"
"02-GBA","/roms/02-GBA/232.gba","龙战士1","gba"
"02-GBA","/roms/02-GBA/233.gba","龙战士2","gba"
"02-GBA","/roms/02-GBA/234.gba","龙珠Z 布欧的愤怒","gba"
"02-GBA","/roms/02-GBA/235.gba","龙珠Z 舞空斗剧","gba"
"02-GBA","/roms/02-GBA/236.gba","龙珠Z 悟空的遗产2","gba"
"02-GBA","/roms/02-GBA/237.gba","龙珠大冒险","gba"
"02-GBA","/roms/02-GBA/238.gba","龙珠大冒险改版","gba"
"02-GBA","/roms/02-GBA/239.gba","陆行鸟大陆","gba"
"02-GBA","/roms/02-GBA/240.gba","露娜传说","gba"
"02-GBA","/roms/02-GBA/241.gba","螺旋破坏者","gba"
"02-GBA","/roms/02-GBA/242.gba","洛克人 EXE1","gba"
"02-GBA","/roms/02-GBA/243.gba","洛克人 EXE2","gba"
"02-GBA","/roms/02-GBA/244.gba","洛克人 EXE3 白","gba"
"02-GBA","/roms/02-GBA/245.gba","洛克人 EXE3 蓝","gba"
"02-GBA","/roms/02-GBA/246.gba","洛克人 EXE4 红日","gba"
"02-GBA","/roms/02-GBA/247.gba","洛克人 EXE4 蓝月","gba"
"02-GBA","/roms/02-GBA/248.gba","洛克人 EXE4.5 真实演习","gba"
"02-GBA","/roms/02-GBA/249.gba","洛克人 EXE5 布鲁斯之队","gba"
"02-GBA","/roms/02-GBA/250.gba","洛克人 EXE5 卡奈尔之队","gba"
"02-GBA","/roms/02-GBA/251.gba","洛克人 EXE6 凤凰对战","gba"
"02-GBA","/roms/02-GBA/252.gba","洛克人 EXE6 麒麟对战","gba"
"02-GBA","/roms/02-GBA/253.gba","洛克人 ZERO1","gba"
"02-GBA","/roms/02-GBA/254.gba","洛克人 ZERO2","gba"
"02-GBA","/roms/02-GBA/255.gba","洛克人 ZERO3","gba"
"02-GBA","/roms/02-GBA/256.gba","洛克人 ZERO4","gba"
"02-GBA","/roms/02-GBA/257.gba","洛克人与佛鲁迪","gba"
"02-GBA","/roms/02-GBA/258.gba","马达加斯加","gba"
"02-GBA","/roms/02-GBA/259.gba","马里奥高尔夫A","gba"
"02-GBA","/roms/02-GBA/260.gba","马里奥赛车","gba"
"02-GBA","/roms/02-GBA/261.gba","马里奥网球 力量之旅","gba"
"02-GBA","/roms/02-GBA/262.gba","马里奥与路易基RPG","gba"
"02-GBA","/roms/02-GBA/263.gba","美国龙 杰克龙","gba"
"02-GBA","/roms/02-GBA/264.gba","美丽新世界","gba"
"02-GBA","/roms/02-GBA/265.gba","妹妹公主","gba"
"02-GBA","/roms/02-GBA/266.gba","绵羊之心","gba"
"02-GBA","/roms/02-GBA/267.gba","名侦探柯南 被狙击的侦探","gba"
"02-GBA","/roms/02-GBA/268.gba","名侦探柯南 黎明之碑","gba"
"02-GBA","/roms/02-GBA/269.gba","模拟城市2000","gba"
"02-GBA","/roms/02-GBA/270.gba","模拟大楼","gba"
"02-GBA","/roms/02-GBA/271.gba","模拟人生 纯属意外","gba"
"02-GBA","/roms/02-GBA/272.gba","模拟市民 上流社会","gba"
"02-GBA","/roms/02-GBA/273.gba","魔法封神","gba"
"02-GBA","/roms/02-GBA/274.gba","魔法假期","gba"
"02-GBA","/roms/02-GBA/275.gba","魔法老师涅吉 课外授业2","gba"
"02-GBA","/roms/02-GBA/276.gba","魔法气泡","gba"
"02-GBA","/roms/02-GBA/277.gba","魔法元素","gba"
"02-GBA","/roms/02-GBA/278.gba","牧场物语 矿石镇的伙伴们 男孩篇","gba"
"02-GBA","/roms/02-GBA/279.gba","牧场物语 矿石镇的伙伴们 女孩篇","gba"
"02-GBA","/roms/02-GBA/280.gba","拿破仑","gba"
"02-GBA","/roms/02-GBA/281.gba","逆转裁判1","gba"
"02-GBA","/roms/02-GBA/282.gba","逆转裁判2","gba"
"02-GBA","/roms/02-GBA/283.gba","逆转裁判3","gba"
"02-GBA","/roms/02-GBA/284.gba","鸟人战队1 时空大作战","gba"
"02-GBA","/roms/02-GBA/285.gba","鸟人战队2 荒野力量","gba"
"02-GBA","/roms/02-GBA/286.gba","鸟人战队3 忍者风暴","gba"
"02-GBA","/roms/02-GBA/287.gba","鸟人战队4 巨龙雷鸣","gba"
"02-GBA","/roms/02-GBA/288.gba","鸟人战队5 金刚战士S.P.D","gba"
"02-GBA","/roms/02-GBA/289.gba","女神战士西雅","gba"
"02-GBA","/roms/02-GBA/290.gba","叛星 战略指令","gba"
"02-GBA","/roms/02-GBA/291.gba","奇奇怪界","gba"
"02-GBA","/roms/02-GBA/292.gba","棋魂","gba"
"02-GBA","/roms/02-GBA/293.gba","千年家族","gba"
"02-GBA","/roms/02-GBA/294.gba","侵略者","gba"
"02-GBA","/roms/02-GBA/295.gba","轻松玩欢乐足球","gba"
"02-GBA","/roms/02-GBA/296.gba","拳皇EX1","gba"
"02-GBA","/roms/02-GBA/297.gba","拳皇EX2","gba"
"02-GBA","/roms/02-GBA/298.gba","热血物语EX","gba"
"02-GBA","/roms/02-GBA/299.gba","热血物语EX加强版","gba"
"02-GBA","/roms/02-GBA/300.gba","人型电脑天使心","gba"
"02-GBA","/roms/02-GBA/301.gba","人鱼恋曲","gba"
"02-GBA","/roms/02-GBA/302.gba","人猿泰山之重返丛林","gba"
"02-GBA","/roms/02-GBA/303.gba","忍者神龟1","gba"
"02-GBA","/roms/02-GBA/304.gba","忍者神龟2","gba"
"02-GBA","/roms/02-GBA/305.gba","忍者刑警","gba"
"02-GBA","/roms/02-GBA/306.gba","荣誉勋章 地下抵抗","gba"
"02-GBA","/roms/02-GBA/307.gba","荣誉勋章 渗透者","gba"
"02-GBA","/roms/02-GBA/308.gba","融合方块","gba"
"02-GBA","/roms/02-GBA/309.gba","塞尔达传说 四支剑","gba"
"02-GBA","/roms/02-GBA/310.gba","塞尔达传说 缩小帽","gba"
"02-GBA","/roms/02-GBA/311.gba","三国志 孔明传","gba"
"02-GBA","/roms/02-GBA/312.gba","三国志 英杰传","gba"
"02-GBA","/roms/02-GBA/313.gba","三国志","gba"
"02-GBA","/roms/02-GBA/314.gba","森林寻宝历险记","gba"
"02-GBA","/roms/02-GBA/315.gba","闪灵二人组","gba"
"02-GBA","/roms/02-GBA/316.gba","上海","gba"
"02-GBA","/roms/02-GBA/317.gba","神奇四侠 霹雳火","gba"
"02-GBA","/roms/02-GBA/318.gba","神勇火星人 反冲大作战","gba"
"02-GBA","/roms/02-GBA/319.gba","圣诞夜惊魂","gba"
"02-GBA","/roms/02-GBA/320.gba","圣铠传说","gba"
"02-GBA","/roms/02-GBA/321.gba","圣石小子 光与暗的大决战","gba"
"02-GBA","/roms/02-GBA/322.gba","史酷比 原形毕露","gba"
"02-GBA","/roms/02-GBA/323.gba","世嘉街机游戏集锦","gba"
"02-GBA","/roms/02-GBA/324.gba","世界传说 换装迷宫2","gba"
"02-GBA","/roms/02-GBA/325.gba","世界传说 换装迷宫3","gba"
"02-GBA","/roms/02-GBA/326.gba","世界传说 召唤者的血统","gba"
"02-GBA","/roms/02-GBA/327.gba","守护英雄","gba"
"02-GBA","/roms/02-GBA/328.gba","兽王记 王国的守护者","gba"
"02-GBA","/roms/02-GBA/329.gba","蔬菜总动员 拉里男孩和坏苹果","gba"
"02-GBA","/roms/02-GBA/330.gba","数独","gba"
"02-GBA","/roms/02-GBA/331.gba","数码宝贝 战魂1","gba"
"02-GBA","/roms/02-GBA/332.gba","数码宝贝 战魂2","gba"
"02-GBA","/roms/02-GBA/333.gba","双截龙","gba"
"02-GBA","/roms/02-GBA/334.gba","双截龙改版","gba"
"02-GBA","/roms/02-GBA/335.gba","双刃","gba"
"02-GBA","/roms/02-GBA/336.gba","斯塔非的传说2","gba"
"02-GBA","/roms/02-GBA/337.gba","死神 血染尸魂界","gba"
"02-GBA","/roms/02-GBA/338.gba","死亡弹珠台","gba"
"02-GBA","/roms/02-GBA/339.gba","索尼克 A1","gba"
"02-GBA","/roms/02-GBA/340.gba","索尼克 A2","gba"
"02-GBA","/roms/02-GBA/341.gba","索尼克 A3","gba"
"02-GBA","/roms/02-GBA/342.gba","索尼克 战斗","gba"
"02-GBA","/roms/02-GBA/343.gba","塔克和符咒的神力","gba"
"02-GBA","/roms/02-GBA/344.gba","太空堡垒","gba"
"02-GBA","/roms/02-GBA/345.gba","太空频道5","gba"
"02-GBA","/roms/02-GBA/346.gba","太空战斗机R","gba"
"02-GBA","/roms/02-GBA/347.gba","泰思虎奇幻冒险2 丛林营救","gba"
"02-GBA","/roms/02-GBA/348.gba","桃太郎电铁G","gba"
"02-GBA","/roms/02-GBA/349.gba","淘金者","gba"
"02-GBA","/roms/02-GBA/350.gba","天外魔境 青天之外","gba"
"02-GBA","/roms/02-GBA/351.gba","铁臂阿童木","gba"
"02-GBA","/roms/02-GBA/352.gba","铁拳","gba"
"02-GBA","/roms/02-GBA/353.gba","通灵王 精神大师","gba"
"02-GBA","/roms/02-GBA/354.gba","通灵王 精神大师2","gba"
"02-GBA","/roms/02-GBA/355.gba","通勤一笔","gba"
"02-GBA","/roms/02-GBA/356.gba","兔宝宝大冒险 糟糕的梦","gba"
"02-GBA","/roms/02-GBA/357.gba","托尼霍克的职业滑板2","gba"
"02-GBA","/roms/02-GBA/358.gba","托尼霍克的职业滑板3","gba"
"02-GBA","/roms/02-GBA/359.gba","瓦里奥世界","gba"
"02-GBA","/roms/02-GBA/360.gba","瓦里奥制造","gba"
"02-GBA","/roms/02-GBA/361.gba","外星原始人","gba"
"02-GBA","/roms/02-GBA/362.gba","王国之心 记忆之链","gba"
"02-GBA","/roms/02-GBA/363.gba","网球王子 天才少年学院","gba"
"02-GBA","/roms/02-GBA/364.gba","网球王子2003 冰蓝","gba"
"02-GBA","/roms/02-GBA/365.gba","网球王子2003 火红","gba"
"02-GBA","/roms/02-GBA/366.gba","网球王子2004 光荣之金","gba"
"02-GBA","/roms/02-GBA/367.gba","网球王子2004 时尚之银","gba"
"02-GBA","/roms/02-GBA/368.gba","我们的太阳1","gba"
"02-GBA","/roms/02-GBA/369.gba","我们的太阳2 太阳少年加戈","gba"
"02-GBA","/roms/02-GBA/370.gba","我们的太阳3 逆袭的萨巴塔","gba"
"02-GBA","/roms/02-GBA/371.gba","我是航空管制员","gba"
"02-GBA","/roms/02-GBA/372.gba","卧虎藏龙","gba"
"02-GBA","/roms/02-GBA/373.gba","武器种族传说 被封印的诗歌","gba"
"02-GBA","/roms/02-GBA/374.gba","舞之刃 闪光","gba"
"02-GBA","/roms/02-GBA/375.gba","西格马星际传奇","gba"
"02-GBA","/roms/02-GBA/376.gba","细胞分裂 明日潘多拉","gba"
"02-GBA","/roms/02-GBA/377.gba","细胞分裂","gba"
"02-GBA","/roms/02-GBA/378.gba","侠盗猎车手A","gba"
"02-GBA","/roms/02-GBA/379.gba","限制级特工","gba"
"02-GBA","/roms/02-GBA/380.gba","小龙斯派罗1 冰冻的季节","gba"
"02-GBA","/roms/02-GBA/381.gba","小龙斯派罗2 火焰的季节","gba"
"02-GBA","/roms/02-GBA/382.gba","小龙斯派罗传说 新的开始","gba"
"02-GBA","/roms/02-GBA/383.gba","携带电兽2 力量版","gba"
"02-GBA","/roms/02-GBA/384.gba","携带电兽2 速度版","gba"
"02-GBA","/roms/02-GBA/385.gba","心跳烹饪系列2","gba"
"02-GBA","/roms/02-GBA/386.gba","辛普森之愤怒大道","gba"
"02-GBA","/roms/02-GBA/387.gba","新约圣剑传说","gba"
"02-GBA","/roms/02-GBA/388.gba","信长异闻录","gba"
"02-GBA","/roms/02-GBA/389.gba","星光魔法使","gba"
"02-GBA","/roms/02-GBA/390.gba","星际传送者","gba"
"02-GBA","/roms/02-GBA/391.gba","星战前传 新帝国军队","gba"
"02-GBA","/roms/02-GBA/392.gba","星战前传III 西斯的复仇","gba"
"02-GBA","/roms/02-GBA/393.gba","星之卡比1 梦之泉","gba"
"02-GBA","/roms/02-GBA/394.gba","星之卡比2 镜之大迷宫","gba"
"02-GBA","/roms/02-GBA/395.gba","幸运的卢克 通缉犯","gba"
"02-GBA","/roms/02-GBA/396.gba","虚拟网球","gba"
"02-GBA","/roms/02-GBA/397.gba","旋风特务 风暴突击者","gba"
"02-GBA","/roms/02-GBA/398.gba","旋转瓦里奥","gba"
"02-GBA","/roms/02-GBA/399.gba","眼镜君 让你喷饭","gba"
"02-GBA","/roms/02-GBA/400.gba","摇滚小姐妹","gba"
"02-GBA","/roms/02-GBA/401.gba","耀西的万有引力","gba"
"02-GBA","/roms/02-GBA/402.gba","伊登战机1","gba"
"02-GBA","/roms/02-GBA/403.gba","伊登战机2","gba"
"02-GBA","/roms/02-GBA/404.gba","异次元敌人","gba"
"02-GBA","/roms/02-GBA/405.gba","异形战机3","gba"
"02-GBA","/roms/02-GBA/406.gba","银河战机","gba"
"02-GBA","/roms/02-GBA/407.gba","银河战士 幽灵任务2 圣诞夜惊魂","gba"
"02-GBA","/roms/02-GBA/408.gba","银河战士1 融合","gba"
"02-GBA","/roms/02-GBA/409.gba","银河战士2 零点任务","gba"
"02-GBA","/roms/02-GBA/410.gba","勇者斗恶龙 旅团之心","gba"
"02-GBA","/roms/02-GBA/411.gba","勇者斗恶龙外传 特鲁内克大冒险2","gba"
"02-GBA","/roms/02-GBA/412.gba","勇者斗恶龙外传 特鲁内克大冒险3","gba"
"02-GBA","/roms/02-GBA/413.gba","勇者斗恶龙之元气史莱姆 冲击的尾巴团","gba"
"02-GBA","/roms/02-GBA/414.gba","幽灵陷阱","gba"
"02-GBA","/roms/02-GBA/415.gba","游戏王! 怪兽决斗8","gba"
"02-GBA","/roms/02-GBA/416.gba","游戏王! 怪兽决斗EX2","gba"
"02-GBA","/roms/02-GBA/417.gba","游戏王! 怪兽决斗EX3","gba"
"02-GBA","/roms/02-GBA/418.gba","游戏王! 怪兽决斗EX2006","gba"
"02-GBA","/roms/02-GBA/419.gba","游戏王! 怪兽决斗GX","gba"
"02-GBA","/roms/02-GBA/420.gba","游戏王! 怪兽决斗国际版2","gba"
"02-GBA","/roms/02-GBA/421.gba","友情足球4v4","gba"
"02-GBA","/roms/02-GBA/422.gba","宇宙大作战","gba"
"02-GBA","/roms/02-GBA/423.gba","宇宙巡航机","gba"
"02-GBA","/roms/02-GBA/424.gba","原始人大进击","gba"
"02-GBA","/roms/02-GBA/425.gba","约束之地 利维艾拉","gba"
"02-GBA","/roms/02-GBA/426.gba","越野摩托车A","gba"
"02-GBA","/roms/02-GBA/427.gba","炸弹人 Max2","gba"
"02-GBA","/roms/02-GBA/428.gba","炸弹人传说","gba"
"02-GBA","/roms/02-GBA/429.gba","炸弹人杰特斯","gba"
"02-GBA","/roms/02-GBA/430.gba","战斗赛车","gba"
"02-GBA","/roms/02-GBA/431.gba","战国革命外传","gba"
"02-GBA","/roms/02-GBA/432.gba","召唤之夜 铸剑物语1","gba"
"02-GBA","/roms/02-GBA/433.gba","召唤之夜 铸剑物语2","gba"
"02-GBA","/roms/02-GBA/434.gba","召唤之夜 铸剑物语3","gba"
"02-GBA","/roms/02-GBA/435.gba","侦探神宫寺三郎 白影少女","gba"
"02-GBA","/roms/02-GBA/436.gba","侦探学园Q 挑战究极诡计","gba"
"02-GBA","/roms/02-GBA/437.gba","真女神转生","gba"
"02-GBA","/roms/02-GBA/438.gba","真人快打 致命联盟","gba"
"02-GBA","/roms/02-GBA/439.gba","真三国无双A","gba"
"02-GBA","/roms/02-GBA/440.gba","正邪幻想史Zero","gba"
"02-GBA","/roms/02-GBA/441.gba","正义联盟 闪电侠","gba"
"02-GBA","/roms/02-GBA/442.gba","蜘蛛侠1 密斯特里奥的威胁","gba"
"02-GBA","/roms/02-GBA/443.gba","蜘蛛侠2 纽约之战","gba"
"02-GBA","/roms/02-GBA/444.gba","植木的法则","gba"
"02-GBA","/roms/02-GBA/445.gba","指环王 双塔奇兵","gba"
"02-GBA","/roms/02-GBA/446.gba","指环王 王者归来","gba"
"02-GBA","/roms/02-GBA/447.gba","终极沙滩足球","gba"
"02-GBA","/roms/02-GBA/448.gba","终极蜘蛛侠","gba"
"02-GBA","/roms/02-GBA/449.gba","重装机兵2 改","gba"
"02-GBA","/roms/02-GBA/450.gba","重装骑士","gba"
"02-GBA","/roms/02-GBA/451.gba","侏罗纪公园3","gba"
"02-GBA","/roms/02-GBA/452.gba","壮志凌云 烈火风暴A","gba"
"02-GBA","/roms/02-GBA/453.gba","钻地小子2","gba"
"02-GBA","/roms/02-GBA/454.gba","钻地小子A","gba"
"02-GBA","/roms/02-GBA/455.gba","最终幻想1+2","gba"
"02-GBA","/roms/02-GBA/456.gba","最终幻想4","gba"
"02-GBA","/roms/02-GBA/457.gba","最终幻想5","gba"
"02-GBA","/roms/02-GBA/458.gba","最终幻想6","gba"
"02-GBA","/roms/02-GBA/459.gba","最终幻想战略版A","gba"
"03-FC Hack","/roms/03-FC Hack/1.nes","1943","nes"
"03-FC Hack","/roms/03-FC Hack/2.nes","1943汉化版","nes"
"03-FC Hack","/roms/03-FC Hack/3.nes","1944","nes"
"03-FC Hack","/roms/03-FC Hack/4.nes","1945","nes"
"03-FC Hack","/roms/03-FC Hack/5.nes","B计划","nes"
"03-FC Hack","/roms/03-FC Hack/6.nes","FC原人","nes"
"03-FC Hack","/roms/03-FC Hack/7.nes","JUJU传说","nes"
"03-FC Hack","/roms/03-FC Hack/8.nes","MD超级忍2","nes"
"03-FC Hack","/roms/03-FC Hack/9.nes","Q版沙罗曼蛇","nes"
"03-FC Hack","/roms/03-FC Hack/10.nes","SD英雄总决战","nes"
"03-FC Hack","/roms/03-FC Hack/11.nes","阿贝道X","nes"
"03-FC Hack","/roms/03-FC Hack/12.nes","阿尔戈斯战士","nes"
"03-FC Hack","/roms/03-FC Hack/13.nes","阿拉丁","nes"
